date,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
01-10-2022,,,Switzerland,2022-01-11 04:22:01,46.8182,8.2275,1546877,12387,,,Switzerland,17873.42896,0.800774722
01-11-2022,,,Switzerland,2022-01-12 04:21:44,46.8182,8.2275,1571481,12409,,,Switzerland,18157.71649,0.789637291
01-12-2022,,,Switzerland,2022-01-13 08:00:09,46.8182,8.2275,1604371,12427,,,Switzerland,18537.74482,0.774571468
01-13-2022,,,Switzerland,2022-01-14 04:21:54,46.8182,8.2275,1634258,12447,,,Switzerland,18883.07491,0.761630049
01-14-2022,,,Switzerland,2022-01-15 04:21:07,46.8182,8.2275,1666441,12464,,,Switzerland,19254.93419,0.747941271
01-15-2022,,,Switzerland,2022-01-16 04:21:12,46.8182,8.2275,1666441,12469,,,Switzerland,19254.93419,0.748241312
01-16-2022,,,Switzerland,2022-01-17 04:21:08,46.8182,8.2275,1666441,12469,,,Switzerland,19254.93419,0.748241312
01-17-2022,,,Switzerland,2022-01-18 04:21:04,46.8182,8.2275,1734346,12515,,,Switzerland,20039.54421,0.721597651
01-18-2022,,,Switzerland,2022-01-19 04:21:23,46.8182,8.2275,1763497,12529,,,Switzerland,20376.37016,0.710463358
01-19-2022,,,Switzerland,2022-01-20 04:21:07,46.8182,8.2275,1801522,12544,,,Switzerland,20815.73098,0.696300128
01-20-2022,,,Switzerland,2022-01-21 04:21:09,46.8182,8.2275,1841317,12569,,,Switzerland,21275.5433,0.682609241
01-21-2022,,,Switzerland,2022-01-22 04:21:13,46.8182,8.2275,1879319,12579,,,Switzerland,21714.63836,0.669338202
01-22-2022,,,Switzerland,2022-01-23 04:21:13,46.8182,8.2275,1879319,12582,,,Switzerland,21714.63836,0.669497834
01-23-2022,,,Switzerland,2022-01-24 04:21:12,46.8182,8.2275,1879319,12586,,,Switzerland,21714.63836,0.669710677
01-24-2022,,,Switzerland,2022-01-25 04:21:05,46.8182,8.2275,1966600,12621,,,Switzerland,22723.12885,0.641767518
01-25-2022,,,Switzerland,2022-01-26 04:21:07,46.8182,8.2275,2003262,12635,,,Switzerland,23146.74085,0.630721294
01-26-2022,,,Switzerland,2022-01-27 04:21:19,46.8182,8.2275,2046465,12649,,,Switzerland,23645.93099,0.618090219
01-27-2022,,,Switzerland,2022-01-28 04:21:09,46.8182,8.2275,2091306,12666,,,Switzerland,24164.04745,0.605650249
01-28-2022,,,Switzerland,2022-01-29 04:21:10,46.8182,8.2275,2131077,12679,,,Switzerland,24623.58246,0.594957385
01-29-2022,,,Switzerland,2022-01-30 04:21:26,46.8182,8.2275,2131077,12680,,,Switzerland,24623.58246,0.59500431
01-30-2022,,,Switzerland,2022-01-31 04:21:09,46.8182,8.2275,2131077,12684,,,Switzerland,24623.58246,0.595192009
01-31-2022,,,Switzerland,2022-02-01 04:21:11,46.8182,8.2275,2220539,12708,,,Switzerland,25657.27338,0.572293484
02-01-2022,,,Switzerland,2022-02-02 04:21:09,46.8182,8.2275,2253288,12723,,,Switzerland,26035.67252,0.564641537
02-02-2022,,,Switzerland,2022-02-03 04:21:21,46.8182,8.2275,2294471,12749,,,Switzerland,26511.52252,0.555640058
02-03-2022,,,Switzerland,2022-02-04 04:21:10,46.8182,8.2275,2331213,12768,,,Switzerland,26936.05888,0.547697701
02-04-2022,,,Switzerland,2022-02-05 04:21:05,46.8182,8.2275,2364613,12779,,,Switzerland,27321.98001,0.5404267
02-05-2022,,,Switzerland,2022-02-06 04:21:00,46.8182,8.2275,2364613,12782,,,Switzerland,27321.98001,0.54055357
02-06-2022,,,Switzerland,2022-02-07 04:21:05,46.8182,8.2275,2364613,12786,,,Switzerland,27321.98001,0.540722731
02-07-2022,,,Switzerland,2022-02-08 04:21:15,46.8182,8.2275,2433265,12808,,,Switzerland,28115.22126,0.526370946
02-08-2022,,,Switzerland,2022-02-09 04:21:04,46.8182,8.2275,2460036,12865,,,Switzerland,28424.54745,0.522959827
02-09-2022,,,Switzerland,2022-02-10 04:21:14,46.8182,8.2275,2489172,12890,,,Switzerland,28761.20009,0.517842881
02-10-2022,,,Switzerland,2022-02-11 04:21:09,46.8182,8.2275,2515506,12915,,,Switzerland,29065.47695,0.513415591
02-11-2022,,,Switzerland,2022-02-12 04:21:06,46.8182,8.2275,2537734,12932,,,Switzerland,29322.31093,0.509588475
02-12-2022,,,Switzerland,2022-02-13 04:21:00,46.8182,8.2275,2537734,12933,,,Switzerland,29322.31093,0.509627881
02-13-2022,,,Switzerland,2022-02-14 04:20:51,46.8182,8.2275,2537734,12936,,,Switzerland,29322.31093,0.509746096
02-14-2022,,,Switzerland,2022-02-15 04:21:09,46.8182,8.2275,2586724,12963,,,Switzerland,29888.36711,0.5011358
02-15-2022,,,Switzerland,2022-02-16 04:21:10,46.8182,8.2275,2607052,12975,,,Switzerland,30123.2475,0.497688577
02-16-2022,,,Switzerland,2022-02-17 04:20:56,46.8182,8.2275,2628093,12979,,,Switzerland,30366.36626,0.493856192
02-17-2022,,,Switzerland,2022-02-18 04:21:04,46.8182,8.2275,2628093,13003,,,Switzerland,30366.36626,0.494769401
02-18-2022,,,Switzerland,2022-02-19 04:21:11,46.8182,8.2275,2664194,13012,,,Switzerland,30783.49616,0.488402872
02-19-2022,,,Switzerland,2022-02-20 04:21:00,46.8182,8.2275,2664194,13016,,,Switzerland,30783.49616,0.488553011
02-20-2022,,,Switzerland,2022-02-21 04:21:05,46.8182,8.2275,2664194,13016,,,Switzerland,30783.49616,0.488553011
02-21-2022,,,Switzerland,2022-02-22 04:21:01,46.8182,8.2275,2696491,13032,,,Switzerland,31156.67266,0.483294771
02-22-2022,,,Switzerland,2022-02-23 04:21:09,46.8182,8.2275,2711618,13044,,,Switzerland,31331.45796,0.481041209
02-23-2022,,,Switzerland,2022-02-24 04:21:14,46.8182,8.2275,2730037,13062,,,Switzerland,31544.28075,0.478455054
02-24-2022,,,Switzerland,2022-02-25 04:21:11,46.8182,8.2275,2747563,13073,,,Switzerland,31746.78536,0.475803467
02-25-2022,,,Switzerland,2022-02-26 04:21:12,46.8182,8.2275,2765218,13082,,,Switzerland,31950.7805,0.473091091
02-26-2022,,,Switzerland,2022-02-27 04:21:04,46.8182,8.2275,2765218,13082,,,Switzerland,31950.7805,0.473091091
02-27-2022,,,Switzerland,2022-02-28 04:21:05,46.8182,8.2275,2765218,13080,,,Switzerland,31950.7805,0.473018764
02-28-2022,,,Switzerland,2022-03-01 04:21:09,46.8182,8.2275,2801951,13101,,,Switzerland,32375.21286,0.467567063
03-01-2022,,,Switzerland,2022-03-02 04:21:07,46.8182,8.2275,2818720,13110,,,Switzerland,32568.97069,0.465104728
03-02-2022,,,Switzerland,2022-03-03 04:21:01,46.8182,8.2275,2842412,13119,,,Switzerland,32842.7205,0.461544632
03-03-2022,,,Switzerland,2022-03-04 04:21:09,46.8182,8.2275,2865436,13131,,,Switzerland,33108.75188,0.458254869
03-04-2022,,,Switzerland,2022-03-05 04:21:10,46.8182,8.2275,2890568,13173,,,Switzerland,33399.1402,0.455723581
03-05-2022,,,Switzerland,2022-03-06 04:20:49,46.8182,8.2275,2890568,13174,,,Switzerland,33399.1402,0.455758176
03-06-2022,,,Switzerland,2022-03-07 04:20:47,46.8182,8.2275,2890568,13173,,,Switzerland,33399.1402,0.455723581
03-07-2022,,,Switzerland,2022-03-08 04:20:54,46.8182,8.2275,2948689,13193,,,Switzerland,34070.70075,0.447419175
03-08-2022,,,Switzerland,2022-03-09 04:20:59,46.8182,8.2275,2974778,13203,,,Switzerland,34372.14675,0.443831439
03-09-2022,,,Switzerland,2022-03-10 04:20:48,46.8182,8.2275,3008537,13213,,,Switzerland,34762.21596,0.439183563
03-10-2022,,,Switzerland,2022-03-11 04:20:50,46.8182,8.2275,3040668,13231,,,Switzerland,35133.47441,0.435134648
03-11-2022,,,Switzerland,2022-03-12 04:20:50,46.8182,8.2275,3072758,13265,,,Switzerland,35504.25911,0.431696866
03-12-2022,,,Switzerland,2022-03-13 04:20:49,46.8182,8.2275,3072758,13266,,,Switzerland,35504.25911,0.431729411
03-13-2022,,,Switzerland,2022-03-14 04:20:46,46.8182,8.2275,3072758,13266,,,Switzerland,35504.25911,0.431729411
03-14-2022,,,Switzerland,2022-03-15 04:20:47,46.8182,8.2275,3141904,13286,,,Switzerland,36303.2083,0.422864607
03-15-2022,,,Switzerland,2022-03-16 04:20:50,46.8182,8.2275,3170937,13294,,,Switzerland,36638.67082,0.419245163
03-16-2022,,,Switzerland,2022-03-17 04:20:56,46.8182,8.2275,3206975,13312,,,Switzerland,37055.07279,0.415095222
03-17-2022,,,Switzerland,2022-03-18 04:20:55,46.8182,8.2275,3241348,13322,,,Switzerland,37452.23648,0.411001842
03-18-2022,,,Switzerland,2022-03-19 04:20:47,46.8182,8.2275,3268953,13328,,,Switzerland,37771.19914,0.407714641
03-19-2022,,,Switzerland,2022-03-20 04:20:45,46.8182,8.2275,3268953,13328,,,Switzerland,37771.19914,0.407714641
